rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
58,41.5136,9,13,0.30000000000000004,0.2,0.3,1.0,70
59,41.5136,9,13,0.30000000000000004,0.2,0.3,1.0,70
60,41.5106,8,13,0.35000000000000003,0.2,0.3,1.0,70
61,41.5106,8,13,0.35000000000000003,0.2,0.3,1.0,70
62,41.5106,8,13,0.35000000000000003,0.2,0.3,1.0,70
63,41.3234,8,11,0.25,0.2,0.4,1.0,70
64,41.2823,8,12,0.25,0.2,0.4,1.0,70
65,41.1754,8,12,0.25,0.25,0.35,1.0,70
66,41.1754,8,12,0.25,0.25,0.35,1.0,70
67,41.1754,8,12,0.25,0.25,0.35,1.0,70
68,41.1754,8,12,0.25,0.25,0.35,1.0,70
69,41.1754,8,12,0.25,0.25,0.35,1.0,70
70,41.0856,8,12,0.25,0.25,0.35,1.0,40
71,41.0515,8,13,0.45,0.2,0.3,1.0,70
72,41.0252,7,11,0.30000000000000004,0.2,0.4,1.0,70
73,40.9688,7,10,0.25,0.2,0.3,1.0,70
74,40.9688,7,10,0.25,0.2,0.3,1.0,70
75,40.9374,9,13,1.4000000000000001,0.2,0.3,1.0,70
76,40.9173,8,12,0.30000000000000004,0.25,0.35,1.0,70
77,40.9166,8,12,0.45,0.2,0.3,1.0,70
78,40.9166,8,12,0.45,0.2,0.3,1.0,70
79,40.9166,8,12,0.45,0.2,0.3,1.0,70
80,40.8806,7,10,0.25,0.25,0.35,1.0,70
81,40.8603,8,13,0.30000000000000004,0.25,0.35,1.0,70
82,40.8383,8,13,0.30000000000000004,0.2,0.4,1.0,70
83,40.8383,8,13,0.30000000000000004,0.2,0.4,1.0,70
84,40.8383,8,13,0.30000000000000004,0.2,0.4,1.0,70
85,40.8070,8,11,0.2,0.2,0.3,1.0,70
86,40.7676,7,10,0.30000000000000004,0.2,0.3,1.0,70
87,40.7652,8,13,0.55,0.2,0.4,1.0,70
88,40.7108,8,12,0.2,0.2,0.4,1.0,70
89,40.7108,8,12,0.2,0.2,0.4,1.0,70
90,40.7108,8,12,0.2,0.2,0.4,1.0,70
91,40.7108,8,12,0.2,0.2,0.4,1.0,70
92,40.7088,8,12,0.4,0.2,0.3,1.0,70
93,40.7088,8,12,0.4,0.2,0.3,1.0,70
94,40.7088,8,12,0.4,0.2,0.3,1.0,70
95,40.7088,8,12,0.4,0.2,0.3,1.0,70
96,40.7008,8,13,0.5,0.2,0.3,1.0,70
97,40.5819,8,11,0.25,0.25,0.35,1.0,70
98,40.4168,9,13,0.25,0.2,0.4,1.0,70
99,40.3652,7,11,0.4,0.2,0.3,1.0,70
100,40.3652,7,11,0.4,0.2,0.3,1.0,70
