rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
71,13.6660,6,44,0.55,0.45,0.65,1.0,40
72,13.4450,10,25,0.9000000000000001,0.30000000000000004,2.1,1.1,70
73,13.0046,8,48,0.8500000000000001,0.25,0.35,1.2,70
74,12.8811,11,26,0.45,0.4,0.7,1.2,60
75,12.8434,19,39,0.55,0.5,0.8,1.2,70
76,12.5625,17,30,0.30000000000000004,0.75,1.55,1.1,50
77,12.1681,9,12,0.5,0.6000000000000001,2.2,1.7000000000000002,60
78,12.1517,9,38,1.05,0.45,0.75,1.5,60
79,12.0465,8,34,0.8,0.6000000000000001,2.1,1.0,60
80,11.7459,12,36,0.65,0.55,2.25,1.0,60
81,11.5021,6,9,1.4000000000000001,0.7,1.3,1.1,30
82,11.2042,13,29,0.75,0.5,1.8000000000000003,1.5,40
83,10.9644,18,50,0.65,0.2,0.4,1.4,40
84,10.9065,12,25,0.4,0.4,1.7000000000000002,1.3,40
85,10.7237,5,10,0.6000000000000001,0.8500000000000001,1.65,2.1,50
86,10.4571,18,28,0.55,0.55,1.05,1.4,50
87,9.6637,7,14,0.2,0.8500000000000001,2.45,1.6,40
88,9.3925,14,22,0.35000000000000003,0.7,1.5,1.3,50
89,9.2064,10,53,1.1500000000000001,0.7,1.0,1.2,30
90,8.9149,17,53,0.9000000000000001,1.0,1.2000000000000002,1.1,50
91,8.8690,12,22,0.95,0.65,1.9500000000000002,1.6,40
92,8.7311,15,44,0.6000000000000001,0.4,0.6,2.3,60
93,7.0195,19,48,0.75,0.8,1.0,1.4,50
94,6.8079,5,51,0.5,0.75,1.35,1.8,50
95,5.1734,18,42,1.1500000000000001,0.2,2.5,2.3,40
96,5.0643,14,18,1.0,0.30000000000000004,0.5,2.5,70
97,4.6455,20,41,1.5,0.95,1.9500000000000002,1.9,30
98,4.5651,11,44,0.8,0.30000000000000004,0.5,2.5,50
99,4.5436,7,54,1.2,0.95,2.35,1.9,70
100,4.1375,9,21,0.45,0.5,0.9,2.1,50
