rank,score,ema_fast,ema_slow,sl_pct,tp1_pct,tp2_pct,volume_multiplier,tp1_close_pct
65,35.5646,6,27,1.05,0.2,0.3,1.3,70
66,35.4602,5,28,0.95,0.2,0.3,1.3,30
67,35.4602,5,28,0.95,0.2,0.3,1.3,30
68,35.1912,5,26,0.9000000000000001,0.2,0.4,1.2,30
69,35.1912,5,26,0.9000000000000001,0.2,0.4,1.2,30
70,35.1912,5,26,0.9000000000000001,0.2,0.4,1.2,30
71,35.1912,5,26,0.9000000000000001,0.2,0.4,1.2,30
72,35.1912,5,26,0.9000000000000001,0.2,0.4,1.2,30
73,35.1912,5,26,0.9000000000000001,0.2,0.4,1.2,30
74,34.7528,6,27,1.1,0.2,0.3,1.3,70
75,34.7429,6,26,1.0,0.2,0.3,1.3,70
76,34.0481,5,28,0.9000000000000001,0.2,0.4,1.2,30
77,33.9307,5,25,0.9000000000000001,0.2,0.4,1.2,30
78,33.9307,5,25,0.9000000000000001,0.2,0.4,1.2,30
79,33.9307,5,25,0.9000000000000001,0.2,0.4,1.2,30
80,33.9307,5,25,0.9000000000000001,0.2,0.4,1.2,30
81,33.6935,5,25,0.95,0.2,0.5,1.2,30
82,33.3985,5,32,1.05,0.2,0.4,1.4,30
83,33.2615,5,24,0.9000000000000001,0.2,0.4,1.2,30
84,32.8095,5,23,0.9000000000000001,0.2,0.4,1.2,30
85,32.8095,5,23,0.9000000000000001,0.2,0.4,1.2,30
86,32.3433,5,27,0.8500000000000001,0.2,0.3,1.2,30
87,32.3433,5,27,0.8500000000000001,0.2,0.3,1.2,30
88,32.3433,5,27,0.8500000000000001,0.2,0.3,1.2,30
89,31.9664,5,29,0.8,0.2,0.4,1.3,30
90,31.1198,6,29,0.95,0.2,0.4,1.2,30
91,31.1198,6,29,0.95,0.2,0.4,1.2,30
92,31.1198,6,29,0.95,0.2,0.4,1.2,30
93,31.1198,6,29,0.95,0.2,0.4,1.2,30
94,31.1198,6,29,0.95,0.2,0.4,1.2,30
95,31.1198,6,29,0.95,0.2,0.4,1.2,30
96,31.1198,6,29,0.95,0.2,0.4,1.2,30
97,31.1198,6,29,0.95,0.2,0.4,1.2,30
98,30.9057,5,25,0.9000000000000001,0.2,0.5,1.2,30
99,30.6837,5,8,1.2,0.2,0.3,1.2,30
100,30.6060,5,27,0.8,0.2,0.4,1.3,30
